CWNS_NUM,FBI,LANDFILL,LAND_APP,MHI
19000820001,0,0,1,0
19000823001,0,0,1,0
19000824001,0,0,1,0
19000829001,0,0,1,0
19000831001,0,0,1,0
19000837001,0,0,1,0
19000838001,0,0,1,0
19000839001,0,0,1,0
19000849001,0,1,0,0
19000851001,0,0,1,0
19000872001,0,0,1,0
19000877001,0,1,0,0
19000878001,0,1,0,0
19000881001,0,0,1,0
19000892001,0,0,1,0
19000894001,0,0,1,0
19000898001,0,1,0,0
19000899001,0,1,0,0
19000902001,0,0,1,0
19000905001,0,1,0,0
19000909001,0,0,1,0
19000912001,0,1,0,0
19000916001,0,0,1,0
19000919001,0,0,1,0
19000921001,0,0,1,0
19000929001,0,0,1,0
19000931001,0,0,1,0
19000934001,0,0,1,0
19000935001,0,0,1,0
19000942001,0,0,1,0
19001001001,0,0,1,0
19001007001,0,0,1,0
19001010001,0,0,1,0
19001011001,0,0,1,0
19001012001,0,0,1,0
19001016001,0,1,0,0
19001017001,0,0,1,0
19001021001,0,0,1,0
19001023002,0,1,0,0
19001030001,0,0,1,0
19001046001,0,0,1,0
19001059001,0,0,1,0
19001063001,0,0,1,0
19001065001,0,0,1,0
19001067001,0,0,1,0
19001072001,0,0,1,0
19001083001,0,0,1,0
20000106001,0,1,0,0
20000125001,0,0,1,0
20000129002,0,1,0,0
20000130001,0,0,1,0
20000132001,0,0,1,0
20000142001,0,1,0,0
20000148001,0,0,1,0
20000154001,0,1,0,0
20000157001,0,1,0,0
20000159001,0,0,1,0
20000165001,0,1,0,0
20000168001,0,1,0,0
20000169001,0,0,1,0
20000171001,0,0,1,0
20000176001,0,0,1,0
20000179001,0,1,0,0
20000182001,0,0,1,0
20000191001,0,0,1,0
20000193001,0,1,0,0
20000193002,0,0,1,0
20000195001,0,0,1,0
20000404001,0,0,1,0
20000406001,0,0,1,0
20000411001,0,0,1,0
20000412001,0,0,1,0
20000418001,0,0,1,0
20000423001,0,0,1,0
20000425001,1,0,0,0
20000425003,1,0,0,0
20000425010,0,1,0,0
20000429001,0,1,0,0
20000436001,0,0,1,0
20000449001,0,1,0,0
20000449006,0,0,1,0
20000456001,0,0,1,0
20000462001,0,1,0,0
20000463001,0,0,1,0
20000464002,0,1,0,0
20000470001,0,1,0,0
20000470002,0,1,0,0
20000472001,0,0,1,0
20000473001,0,1,0,0
20000482001,0,0,1,0
20000483001,0,0,1,0
20000498001,0,1,0,0
20000498002,0,1,0,0
20000498007,0,0,0,1
20000498009,0,0,0,1
20000498010,0,1,0,0
20000498011,0,0,1,0
20000499014,0,0,1,0
20000503001,0,1,0,0
20000507001,0,1,0,0
20000513001,0,0,1,0
20000515001,0,0,1,0
20000530001,0,0,1,0
20000603001,0,0,1,0
20000605001,0,0,1,0
20000608001,0,0,1,0
20000625001,0,0,1,0
20000650001,0,0,1,0
20000705001,0,0,1,0
20000708001,0,1,0,0
20000711001,0,0,1,0
20000716001,0,0,1,0
20000722001,0,1,0,0
20000730001,0,0,1,0
20000732001,0,1,0,0
20000801001,0,1,0,0
20000810002,0,1,0,0
20000814001,0,1,0,0
20000860001,0,0,1,0
20000906001,0,0,1,0
20000912001,0,0,1,0
20000923001,0,0,1,0
20000925001,0,1,0,0
20000936001,0,1,0,0
20000954001,0,1,0,0
20000955001,0,1,0,0
20000999001,0,0,1,0
20001048001,0,0,1,0
20001102001,0,0,1,0
20001103001,0,1,0,0
20001104001,0,1,0,0
20001107001,0,1,0,0
20001117002,0,0,1,0
20001118001,0,0,1,0
20001119001,0,0,1,0
20001123001,0,1,0,0
20001127001,0,0,1,0
20001135001,0,0,1,0
20001140001,0,0,1,0
20001150001,0,0,1,0
20001205001,0,0,1,0
20001210001,0,1,0,0
20001218001,0,0,1,0
20001221001,0,0,1,0
20001224001,0,0,1,0
20001232001,0,0,1,0
20001247001,0,0,1,0
20001303001,0,0,1,0
20001316001,0,0,1,0
20001324001,0,0,1,0
20001327001,0,0,1,0
20001405001,0,0,1,0
20001410001,0,0,1,0
20001412001,0,0,1,0
20001416001,0,0,1,0
20001417001,0,0,1,0
20001504001,0,0,1,0
20001509001,0,0,1,0
20001518001,0,0,1,0
20001520001,0,1,0,0
20001523001,0,0,1,0
20001529001,0,1,0,0
20001536001,0,0,1,0
20001601001,0,0,1,0
20001603001,0,0,1,0
20001609001,0,1,0,0
20001614001,0,0,1,0
20001616001,0,0,1,0
20001617001,0,1,0,0
20002001001,0,0,1,0
21000001001,0,1,0,0
21000001002,0,1,0,0
21000002001,0,1,0,0
21000003001,0,1,0,0
21000005001,0,1,0,0
21000006001,0,1,0,0
21000014001,0,1,0,0
21000014002,0,1,0,0
21000017001,0,0,1,0
21000018001,0,1,0,0
21000024001,0,0,1,0
21000025002,0,1,0,0
21000025011,0,1,0,0
21000028001,0,1,0,0
21000029001,0,1,0,0
21000056001,0,0,0,1
21000057001,0,1,0,0
21000058001,0,1,0,0
21000060001,0,1,0,0
21000062001,0,1,0,0
21000063002,0,0,1,0
21000064001,0,1,0,0
21000067001,0,1,0,0
21000071001,0,1,0,0
21000072001,0,1,0,0
21000073001,0,0,1,0
21000074001,0,0,1,0
21000078001,0,1,0,0
21000080001,0,0,1,0
21000081001,0,1,0,0
21000082001,0,1,0,0
21000083001,0,0,1,0
21000084001,0,1,0,0
21000084002,0,1,0,0
21000085001,0,0,1,0
21000086001,0,0,1,0
21000089001,0,1,0,0
21000090001,0,1,0,0
21000092001,0,1,0,0
21000093001,0,0,1,0
21000094001,0,0,1,0
21000095001,0,1,0,0
21000097001,0,1,0,0
21000100001,0,1,0,0
21000101001,0,1,0,0
21000103001,0,1,0,0
21000106001,0,1,0,0
21000108001,0,1,0,0
21000114004,0,1,0,0
21000116001,0,0,1,0
21000117001,0,1,0,0
21000117002,0,1,0,0
21000118001,0,1,0,0
21000119001,0,0,1,0
21000120002,0,1,0,0
21000121001,0,0,1,0
21000122001,0,1,0,0
21000123001,0,1,0,0
21000124001,0,1,0,0
21000126001,0,1,0,0
21000151001,0,1,0,0
21000152001,0,0,1,0
21000153001,0,1,0,0
21000155001,0,1,0,0
21000156001,0,1,0,0
21000157001,0,0,1,0
21000159001,0,0,1,0
21000160001,0,1,0,0
21000161001,0,1,0,0
21000164001,0,1,0,0
21000166001,0,1,0,0
21000167001,0,1,0,0
21000168003,0,0,1,0
21000169001,0,0,1,0
21000171001,0,1,0,0
21000172001,0,1,0,0
21000173001,0,1,0,0
21000174001,0,1,0,0
21000175001,0,1,0,0
21000176001,0,1,0,0
21000177001,0,1,0,0
21000179001,0,1,0,0
21000182001,0,1,0,0
21000184001,0,1,0,0
21000185001,0,0,1,0
21000187001,0,0,1,0
21000188001,0,1,0,0
21000190001,0,0,1,0
21000191001,0,1,0,0
21000195001,0,0,1,0
21000199001,0,1,0,0
21000202001,0,0,1,0
21000206001,0,1,0,0
21000207001,0,1,0,0
21000208001,0,1,0,0
21000211001,0,1,0,0
21000213001,0,1,0,0
21000216001,0,1,0,0
21000218001,0,1,0,0
21000219001,0,1,0,0
21000221001,0,1,0,0
21000224001,0,1,0,0
21000225001,0,0,1,0
21000226001,0,1,0,0
21000236001,0,1,0,0
21000237001,0,1,0,0
21000242001,0,0,1,0
21000243001,0,1,0,0
21000244001,0,0,1,0
21000246001,0,1,0,0
21000251001,0,1,0,0
21000253001,0,1,0,0
21000254001,0,1,0,0
21000256001,0,1,0,0
21000258001,0,1,0,0
21000259001,0,1,0,0
21000260001,0,1,0,0
21000261001,0,1,0,0
21000262002,0,0,1,0
21000264001,0,1,0,0
21000269001,0,0,1,0
21000271001,0,0,1,0
21000272001,0,0,1,0
21000273001,0,1,0,0
21000274001,0,0,1,0
21000276001,0,0,1,0
21000277001,0,1,0,0
21000278001,0,1,0,0
21000280001,0,0,1,0
21000283001,0,0,1,0
21000285001,0,1,0,0
21000286001,0,1,0,0
21000287001,0,1,0,0
21000288001,0,1,0,0
21000289001,0,1,0,0
21000290001,0,1,0,0
21000291001,0,0,1,0
21000292001,0,1,0,0
21000293001,0,1,0,0
21000295001,0,0,1,0
21000296001,0,1,0,0
21000297001,0,1,0,0
21000298001,0,1,0,0
21000300001,0,1,0,0
21000302001,0,1,0,0
21000304001,0,0,0,1
21000305001,0,1,0,0
21000306001,0,1,0,0
21000307001,0,0,1,0
21000308001,0,0,1,0
21000312001,0,1,0,0
21000314001,0,0,1,0
21000318001,0,1,0,0
21000319001,0,1,0,0
21000321001,0,1,0,0
21000330001,0,0,1,0
21000331001,0,1,0,0
21000336001,0,1,0,0
21000338001,0,1,0,0
21000340001,0,1,0,0
21000341001,0,1,0,0
21000345001,0,1,0,0
21000346001,0,1,0,0
21000348001,0,1,0,0
21000349001,0,1,0,0
21000350001,0,1,0,0
21000351001,0,0,1,0
21000355001,0,1,0,0
21000356001,0,1,0,0
21000357001,0,1,0,0
21000358001,0,1,0,0
21000359001,0,1,0,0
21000360001,0,1,0,0
21000361001,0,1,0,0
21000362001,0,0,1,0
21000365001,0,0,1,0
21000367001,0,1,0,0
21000368001,0,0,1,0
21000369001,0,1,0,0
21000372001,0,1,0,0
21000377001,0,0,1,0
21000380001,0,1,0,0
21000382001,0,1,0,0
21000389001,0,1,0,0
21000392001,0,1,0,0
21000398001,0,1,0,0
21000399001,0,1,0,0
21000446001,0,1,0,0
21000458001,0,1,0,0
21000502001,0,1,0,0
21000516001,0,1,0,0
21000518001,0,1,0,0
21000520001,0,1,0,0
21000522001,0,1,0,0
21000534001,0,1,0,0
21000539001,0,1,0,0
21000551001,0,1,0,0
21000554001,0,1,0,0
21000555001,0,1,0,0
21000556001,0,1,0,0
21000565001,0,1,0,0
21000574001,0,1,0,0
21000575001,0,1,0,0
21000705001,0,0,1,0
21000707001,0,0,1,0
21000708001,0,0,1,0
21000709001,0,0,1,0
21000710001,0,0,1,0
21000714001,0,0,1,0
21000728003,0,1,0,0
21009701001,0,1,0,0
22000005001,0,1,0,0
22000010001,0,1,0,0
22000050001,0,1,0,0
22000090001,0,1,0,0
22000128001,0,1,0,0
22000130001,0,1,0,0
22000140001,0,1,0,0
22000175001,0,1,0,0
22000210001,0,1,0,0
22000265001,0,1,0,0
22000305001,0,1,0,0
22000320001,0,1,0,0
22000325001,0,1,0,0
22000360001,0,1,0,0
22000395001,0,1,0,0
22000430001,0,1,0,0
22000455001,0,1,0,0
22000510001,0,1,0,0
22000525001,0,1,0,0
22000535001,0,0,1,0
22000545001,0,1,0,0
22000555001,0,0,1,0
22000565001,0,1,0,0
22000605001,0,1,0,0
22000640001,0,1,0,0
22000645001,0,1,0,0
22000675001,0,1,0,0
22000675002,0,1,0,0
22000675004,0,1,0,0
22000700001,0,1,0,0
22000700002,0,1,0,0
22000700003,0,1,0,0
22000700004,0,1,0,0
22000715001,0,1,0,0
22000715002,0,0,0,1
22000715003,0,0,0,1
22000735001,0,1,0,0
22000800001,0,1,0,0
22000810002,0,1,0,0
22000885001,0,1,0,0
22000890001,0,1,0,0
22000915001,0,0,0,1
22000940001,0,1,0,0
22000950001,0,1,0,0
22000950003,0,0,1,0
22001025002,0,1,0,0
22001055001,0,1,0,0
22001070001,0,1,0,0
22001075001,0,1,0,0
22001075002,0,1,0,0
22001173001,0,1,0,0
22001185001,0,1,0,0
22001190001,0,1,0,0
22001230001,0,1,0,0
22001280001,0,1,0,0
22001295001,0,1,0,0
22001310001,0,1,0,0
22001335001,0,1,0,0
22001380001,0,0,1,0
22001385001,0,1,0,0
22001390001,0,1,0,0
22001430001,0,1,0,0
22001465001,0,1,0,0
22003001001,0,1,0,0
22003002001,0,1,0,0
22003007001,0,1,0,0
22003008001,0,1,0,0
22003009001,0,1,0,0
22003024001,0,1,0,0
22003029001,0,1,0,0
22003031001,0,1,0,0
22003035001,0,1,0,0
22003036001,0,1,0,0
22003062001,0,1,0,0
22003063001,0,1,0,0
22003085001,0,1,0,0
22003091001,0,1,0,0
22003095001,0,1,0,0
22003096001,0,1,0,0
22003101001,0,1,0,0
22003107001,0,1,0,0
22003109001,0,1,0,0
22003113001,0,1,0,0
22003114001,0,0,1,0
22003128001,0,1,0,0
22003141002,0,1,0,0
22003143001,0,1,0,0
22003147001,0,1,0,0
22003155001,0,1,0,0
22003156001,0,1,0,0
22003157001,0,1,0,0
22003163001,0,1,0,0
22003170001,0,1,0,0
22003179001,0,1,0,0
22003182001,0,1,0,0
22003183001,0,1,0,0
22003191001,0,1,0,0
22003193001,0,1,0,0
22003219001,0,1,0,0
22003221001,0,1,0,0
22003224001,0,1,0,0
22003226001,0,1,0,0
22003238001,0,0,1,0
22003256001,0,1,0,0
22003258001,0,1,0,0
22003259001,0,1,0,0
22003276001,0,1,0,0
22003292001,0,1,0,0
22003300001,0,1,0,0
22003308001,0,1,0,0
22003315001,0,1,0,0
22003317001,0,1,0,0
22003317002,0,1,0,0
22003323001,0,1,0,0
22003325001,0,1,0,0
22003326001,0,1,0,0
22003331001,0,1,0,0
22003346001,0,1,0,0
22003354001,0,1,0,0
22003375001,0,1,0,0
22003376001,0,0,1,0
22003382001,0,1,0,0
22003383001,0,0,1,0
22003384001,0,1,0,0
22003396002,0,1,0,0
22003398001,0,1,0,0
22003401001,0,1,0,0
22003408001,0,1,0,0
22003410001,0,0,1,0
22003421001,0,1,0,0
22003432001,0,1,0,0
22003440001,0,1,0,0
22009033002,0,0,0,1
22009033003,0,0,0,1
22009051005,0,1,0,0
22009051008,0,1,0,0
22009051011,0,1,0,0
22009051022,0,1,0,0
22009071001,1,0,0,0
22009071002,0,1,0,0
22009071004,0,0,0,1
22009079019,0,1,0,0
22009087001,0,1,0,0
22009087002,0,0,1,0
22009087003,0,1,0,0
22009087004,0,1,0,0
22009103001,0,1,0,0
22009103003,0,1,0,0
22009103004,0,1,0,0
22009103005,0,1,0,0
22009900004,0,1,0,0
23000000044,1,0,0,0
23000001001,0,1,0,0
23000001003,0,1,0,0
23000001004,0,0,1,0
23000003001,0,0,1,0
23000005001,0,1,0,0
23000007001,0,0,1,0
23000008001,0,0,1,0
23000009001,0,0,1,0
23000012001,0,0,1,0
23000014001,0,0,1,0
23000017001,0,1,0,0
23000018001,0,1,0,0
23000019001,0,1,0,0
23000020002,0,1,0,0
23000020003,0,1,0,0
23000021001,0,1,0,0
23000022001,0,1,0,0
23000023001,0,1,0,0
23000024001,0,1,0,0
23000025001,0,0,1,0
23000026001,0,1,0,0
23000027001,0,0,1,0
23000028001,0,1,0,0
23000033001,0,1,0,0
23000034001,0,1,0,0
23000036001,0,0,1,0
23000037001,0,0,1,0
23000038001,0,0,1,0
23000045002,0,1,0,0
23000046001,0,0,1,0
23000048001,0,0,1,0
23000049001,0,0,1,0
23000050001,0,1,0,0
23000051001,0,1,0,0
23000053001,0,1,0,0
23000054001,0,1,0,0
23000057001,0,1,0,0
23000057002,0,1,0,0
23000057003,0,1,0,0
23000057004,0,1,0,0
23000060001,0,1,0,0
23000061001,0,1,0,0
23000064001,0,0,1,0
23000065001,0,0,1,0
23000066001,0,1,0,0
23000068001,0,1,0,0
23000069002,0,0,1,0
23000070001,0,1,0,0
23000071001,0,1,0,0
23000072001,0,0,1,0
23000075001,0,1,0,0
23000076001,0,1,0,0
23000078001,0,1,0,0
23000079001,0,0,1,0
23000080001,0,1,0,0
23000081001,0,1,0,0
23000082001,0,1,0,0
23000084001,0,1,0,0
23000089001,0,1,0,0
23000090002,0,0,1,0
23000091001,0,1,0,0
23000093001,0,0,1,0
23000097002,0,0,1,0
23000102001,0,1,0,0
23000103001,0,0,1,0
23000107001,0,0,1,0
23000108001,0,1,0,0
23000112001,0,1,0,0
23000113001,0,0,1,0
23000116001,0,0,1,0
23000118001,0,0,1,0
23000119001,0,0,1,0
23000121001,0,1,0,0
23000122001,0,0,1,0
23000125001,0,0,1,0
23000128001,0,0,1,0
23000129001,0,0,1,0
23000134001,0,0,1,0
23000136001,0,1,0,0
23000137001,0,1,0,0
23000142001,0,0,1,0
23000145001,0,0,1,0
23000146001,0,0,1,0
23000153001,0,0,1,0
23000155001,0,0,1,0
23000159001,0,0,1,0
23000172001,0,1,0,0
23000172003,0,0,1,0
23000175001,0,1,0,0
23000188001,0,1,0,0
23000194001,0,1,0,0
23000231001,0,0,1,0
23000232001,0,0,1,0
24000001001,1,0,0,0
24000001002,0,0,0,1
24000003001,0,0,0,1
24000003002,0,1,0,0
24000003003,0,1,0,0
24000003004,0,1,0,0
24000003008,1,0,0,0
24000004001,0,0,1,0
24000005001,0,1,0,0
24000005003,0,1,0,0
24000005011,0,1,0,0
24000007001,0,0,1,0
24000008001,0,0,1,0
24000009001,0,1,0,0
24000010001,0,0,1,0
24000011001,0,0,1,0
24000012001,0,0,1,0
24000013001,0,0,1,0
24000013002,0,1,0,0
24000014001,0,0,1,0
24000016001,0,1,0,0
24000017001,0,1,0,0
24000018002,0,0,1,0
24000018003,0,0,1,0
24000022001,0,1,0,0
24000022003,0,1,0,0
24000026001,0,1,0,0
24000027001,0,1,0,0
24000030007,0,1,0,0
24000030008,0,1,0,0
24000030009,0,1,0,0
24000031001,0,0,1,0
24000033001,0,1,0,0
24000034001,0,1,0,0
24000038001,0,0,1,0
24000039001,0,1,0,0
24000041001,0,1,0,0
24000042001,0,0,1,0
24000043001,0,1,0,0
24000044001,0,0,1,0
24000048002,0,1,0,0
24000048003,0,0,1,0
24000048014,0,1,0,0
24000049001,0,1,0,0
24000050001,0,0,1,0
24000051001,0,1,0,0
24000052001,0,1,0,0
24000053001,0,0,1,0
24000054011,0,1,0,0
24000054012,0,1,0,0
24000055001,0,1,0,0
24000056001,0,1,0,0
24000057002,0,1,0,0
24000057004,0,1,0,0
24000059001,0,1,0,0
24000060001,0,1,0,0
24000061001,0,1,0,0
24000061004,0,1,0,0
24000062001,0,1,0,0
24000063001,0,1,0,0
24000063002,0,1,0,0
24000063010,0,1,0,0
24000064001,0,0,1,0
24000065001,0,1,0,0
24000065002,0,1,0,0
24000065005,0,1,0,0
24000065008,0,1,0,0
24000066001,0,1,0,0
24000067007,0,1,0,0
24000067011,0,1,0,0
24000067016,0,1,0,0
24000069001,0,1,0,0
24000071001,0,1,0,0
24000071017,0,1,0,0
24000072001,0,1,0,0
24000073001,0,1,0,0
24000075001,0,1,0,0
24000078001,0,1,0,0
24000080002,0,1,0,0
24000080003,0,1,0,0
24000081001,0,1,0,0
24000082001,0,1,0,0
24000084001,0,0,1,0
24000085001,0,1,0,0
24000086001,0,0,0,1
24000086005,0,0,1,0
24000087001,0,1,0,0
24000088001,0,1,0,0
24000089001,0,0,1,0
24000090014,0,1,0,0
24000090017,0,1,0,0
24000090018,0,1,0,0
24000090021,0,1,0,0
24000090027,0,1,0,0
24000090029,0,1,0,0
24000090030,0,1,0,0
24000090041,0,1,0,0
24000092001,0,1,0,0
24000093001,0,1,0,0
24000095001,0,1,0,0
24000096001,0,1,0,0
24000098001,0,1,0,0
24000100001,0,1,0,0
24000102001,0,1,0,0
24000105001,0,1,0,0
24000300007,0,1,0,0
24000300014,0,1,0,0
24000300025,0,1,0,0
24000300027,0,0,1,0
24000300032,0,1,0,0
24000300039,0,1,0,0
24000300065,0,0,1,0
24000300079,0,1,0,0
24000300083,0,1,0,0
24000300086,0,1,0,0
25000002001,1,0,0,0
25000003001,0,1,0,0
25000004001,0,0,0,1
25000008001,0,1,0,0
25000008002,0,1,0,0
25000010001,0,1,0,0
25000012001,0,1,0,0
25000013001,0,1,0,0
25000015001,0,1,0,0
25000016001,0,1,0,0
25000018001,1,0,0,0
25000019001,0,1,0,0
25000020001,1,0,0,0
25000024001,0,0,0,1
25000025001,1,0,0,0
25000027001,0,1,0,0
25000028001,0,0,1,0
25000030001,1,0,0,0
25000031001,0,1,0,0
25000032001,0,1,0,0
25000033001,0,1,0,0
25000034001,0,1,0,0
25000035001,0,0,0,1
25000037001,0,0,0,1
25000037002,0,1,0,0
25000038001,0,1,0,0
25000040001,0,1,0,0
25000041001,0,1,0,0
25000042001,0,1,0,0
25000044001,1,0,0,0
25000045001,0,1,0,0
25000048001,0,1,0,0
25000049001,0,1,0,0
25000057001,0,1,0,0
25000059001,0,0,0,1
25000060001,1,0,0,0
25000062001,1,0,0,0
25000063001,1,0,0,0
25000066001,0,1,0,0
25000067001,0,1,0,0
25000070001,0,1,0,0
25000071001,0,1,0,0
25000072001,0,1,0,0
25000074001,0,1,0,0
25000075001,0,0,0,1
25000076001,0,1,0,0
25000078001,0,1,0,0
25000080001,0,1,0,0
25000081001,1,0,0,0
25000087001,0,1,0,0
25000091001,0,0,0,1
25000093001,0,1,0,0
25000097001,0,1,0,0
25000098001,0,1,0,0
25000101001,0,1,0,0
25000102002,0,1,0,0
25000107001,0,1,0,0
25000127001,0,1,0,0
25000128001,0,0,0,1
25000136001,0,1,0,0
25000139001,0,1,0,0
25000146001,0,1,0,0
25000147001,0,1,0,0
25000150001,0,1,0,0
25000151001,0,1,0,0
25000152001,0,1,0,0
25000153001,0,1,0,0
25000158001,0,1,0,0
25000160001,0,1,0,0
25000161001,0,1,0,0
25000163001,0,1,0,0
25000164001,0,1,0,0
25000165001,0,1,0,0
25000166001,0,1,0,0
25000168001,0,1,0,0
25000169001,0,1,0,0
25000171001,0,1,0,0
25000172001,0,1,0,0
25000176001,0,0,1,0
25000179001,0,1,0,0
25000184001,0,1,0,0
25000187001,0,1,0,0
25000188001,0,1,0,0
25000191001,0,1,0,0
25000192001,0,1,0,0
25000194001,1,0,0,0
25000201001,0,1,0,0
25000202001,0,1,0,0
25000205001,0,1,0,0
25000206001,1,0,0,0
25000212001,0,1,0,0
25000213001,0,1,0,0
25000216001,0,1,0,0
25000217001,0,1,0,0
25000223001,0,1,0,0
25000224001,0,1,0,0
25000229001,0,1,0,0
25000230001,0,1,0,0
25000232001,0,1,0,0
25000236001,0,1,0,0
25000238001,0,1,0,0
25000239001,0,1,0,0
25000243001,0,1,0,0
25000245001,1,0,0,0
25000247001,0,1,0,0
25000261001,0,1,0,0
25000262001,0,1,0,0
25000266001,0,1,0,0
25000271001,0,1,0,0
25000281001,0,1,0,0
25000370001,0,1,0,0
25000379001,0,0,1,0
26000007001,0,1,0,0
26000020001,0,0,1,0
26000026001,0,0,1,0
26000030001,0,0,1,0
26000032001,0,1,0,0
26000033001,0,0,1,0
26000036001,0,0,1,0
26000041001,0,0,1,0
26000054001,0,0,1,0
26000055001,0,0,0,1
26000058001,1,0,0,0
26000063001,0,0,1,0
26000065001,0,0,1,0
26000073001,0,0,1,0
26000077001,0,1,0,0
26000108001,0,0,0,1
26000134001,0,0,1,0
26000142001,0,1,0,0
26000144001,0,1,0,0
26000147001,0,0,1,0
26000155001,0,0,1,0
26000164001,0,0,1,0
26000165001,0,1,0,0
26000224001,0,0,1,0
26000229001,0,0,1,0
26000238001,0,0,1,0
26000251001,0,1,0,0
26000252001,0,1,0,0
26000254001,0,1,0,0
26000313001,0,0,0,1
26000315001,0,0,1,0
26000318001,0,0,1,0
26000327001,0,1,0,0
26000334001,0,0,0,1
26000341002,0,1,0,0
26000342001,0,0,0,1
26000344001,0,0,1,0
26000357001,0,0,1,0
26000411001,0,0,0,1
26000413001,0,0,1,0
26000445001,0,0,1,0
26000446001,0,1,0,0
26000458001,0,0,0,1
26000459001,0,1,0,0
26000460001,0,1,0,0
26000463001,0,0,1,0
26000465001,0,1,0,0
26000468001,0,0,1,0
26000469001,0,0,1,0
26000475001,0,1,0,0
26000476001,0,1,0,0
26000483001,0,1,0,0
26000486001,0,1,0,0
26000488001,0,0,1,0
26000503001,0,0,1,0
26000515001,0,1,0,0
26000516001,0,1,0,0
26000518001,0,0,1,0
26000525001,0,0,1,0
26000549001,0,1,0,0
26000558001,0,1,0,0
26000569001,0,0,0,1
26000581001,0,1,0,0
26000589001,0,0,1,0
26000596001,0,0,0,1
26000634001,0,1,0,0
26000700001,0,0,1,0
26000710001,0,1,0,0
26000711001,0,0,1,0
26000712001,0,1,0,0
26000715001,0,1,0,0
26000717001,0,1,0,0
26000718001,0,1,0,0
26000722001,0,0,0,1
26000727002,0,0,0,1
26000807001,0,1,0,0
26000815001,0,0,1,0
26000817001,0,1,0,0
26000907001,0,1,0,0
26000908001,0,1,0,0
26000912001,0,1,0,0
26000924001,0,0,1,0
26000935001,0,1,0,0
26001002001,0,0,0,1
26001004001,0,0,0,1
26001014001,0,1,0,0
26001018001,0,1,0,0
26001111001,0,0,1,0
26001112001,0,0,1,0
26002000001,0,0,1,0
26002003001,0,1,0,0
26002004001,0,0,0,1
26002006001,0,1,0,0
26002007001,0,1,0,0
26002009001,0,0,1,0
26002010001,0,0,1,0
26002011001,0,0,1,0
26002012001,0,1,0,0
26002013001,0,1,0,0
26002014001,0,1,0,0
26002015001,0,0,1,0
26002016001,0,1,0,0
26002017001,0,1,0,0
26002018001,0,0,0,1
26002019001,0,1,0,0
26002032001,0,1,0,0
26002041001,0,1,0,0
26002050001,0,1,0,0
26002051001,0,1,0,0
26002054001,0,0,1,0
26002055001,0,0,1,0
26002056001,0,1,0,0
26002057001,0,0,1,0
26002059001,0,1,0,0
26002085001,0,0,0,1
26002093001,0,0,1,0
26002106001,0,1,0,0
26002107001,0,1,0,0
26002111001,0,1,0,0
26002122001,0,1,0,0
26002123001,0,0,1,0
26002132001,0,0,1,0
26002139001,0,1,0,0
26002147001,0,1,0,0
26002152001,0,0,1,0
26002153001,0,1,0,0
26002167001,0,0,1,0
26003011001,0,0,1,0
26003028001,0,1,0,0
26003029001,0,0,1,0
26003037001,0,0,1,0
26003044001,0,1,0,0
26003048001,0,1,0,0
26003049001,0,0,1,0
26003052001,0,1,0,0
26003053001,0,1,0,0
26003054001,0,1,0,0
26003055001,0,0,1,0
26003057001,0,1,0,0
26003058001,0,0,1,0
26003059001,0,1,0,0
26003060001,0,1,0,0
26003061001,0,1,0,0
26003062001,0,1,0,0
26003065001,0,1,0,0
26003066001,0,1,0,0
26003068001,0,1,0,0
26003069001,0,1,0,0
26003070001,0,1,0,0
26003073001,0,1,0,0
26003074001,0,1,0,0
26003075001,0,1,0,0
26003076001,0,1,0,0
26003077001,0,1,0,0
26003079001,0,1,0,0
26003085001,0,1,0,0
26003087001,0,0,1,0
26003092001,0,0,1,0
26003095001,0,1,0,0
26003100001,0,1,0,0
26003103002,0,0,1,0
26003122001,0,1,0,0
26003127001,0,1,0,0
26003128001,0,0,1,0
26003136001,0,1,0,0
26003137001,0,1,0,0
26003147001,0,1,0,0
26003170001,0,1,0,0
26003184001,0,1,0,0
26003186001,0,1,0,0
26003206001,0,1,0,0
26004001001,0,0,1,0
26004004001,0,1,0,0
26004005011,0,0,0,1
26004007001,0,0,1,0
26004008001,0,1,0,0
26004010001,0,1,0,0
26004015001,0,1,0,0
26004018001,0,0,1,0
26004022001,0,0,1,0
26004032010,0,0,1,0
27000001001,1,0,0,0
27000001002,0,0,1,0
27000001003,0,0,0,1
27000001005,0,0,1,0
27000001012,0,0,1,0
27000001025,0,0,1,0
27000001026,0,0,1,0
27000002001,0,0,1,0
27000005001,0,0,1,0
27000019001,0,0,1,0
27000021001,0,0,1,0
27000025002,0,0,1,0
27000028001,0,0,1,0
27000032001,0,1,0,0
27000035001,0,0,1,0
27000038001,0,0,1,0
27000040001,0,0,1,0
27000043001,0,0,1,0
27000045001,0,0,1,0
27000049001,0,0,1,0
27000051001,0,0,1,0
27000054001,0,0,1,0
27000108001,0,0,1,0
27000138001,0,0,1,0
27000148001,0,0,1,0
27000151001,0,0,1,0
27000155001,0,0,1,0
27000156001,0,0,1,0
27000157001,0,0,1,0
27000160001,0,1,0,0
27000161001,0,1,0,0
27000165001,0,0,1,0
27000166001,0,0,1,0
27000170001,0,0,1,0
27000171001,0,0,1,0
27000175003,0,0,1,0
27000176001,0,0,1,0
27000180001,0,0,1,0
27000182001,0,0,1,0
27000183001,0,0,1,0
