FACILITY_ID,CWNS_ID,FLOW_2022_MGD_FINAL,FACILITY_NAME,INFRASTRUCTURE_TYPE,LATITUDE,LONGITUDE,CITY,STATE_CODE,AUTHORITY_NAME,COUNTY_NAME,HUC,WATERSHED_NAME,FACILITY_TYPE
1172451,40000030001,0.15,SNYDER WWT,Wastewater,34.6496,-98.9689,Snyder,OK,"SNYDER, CITY OF",Kiowa,11120303,Lower North Fork Red,Treatment Plant
1172644,40000367001,0.01,RATLIFF CITY WWT,Wastewater,34.4423,-97.5028,Ratliff City,OK,RATLIFF CITY PWA,,,,Treatment Plant
1172687,40000438001,0.03,BRECKINRIDGE WWT,Wastewater,36.4289,-97.7242,Enid,OK,BRECKINRIDGE PWA,Garfield,11060006,Black Bear-Red Rock,Treatment Plant
1230936,20001414001,0.031,MCDONALD WWTP,Wastewater,39.7857,-101.3577,Mc Donald,KS,"MCDONALD, CITY OF",,,,Collection: Separate Sewers
2823900,30300256001,0.016,DIXON,Wastewater,47.8166,-114.314,Dixon,MT,DIXON,,,,Collection: Separate Sewers
2851481,17001018001,0.092,Pleasant Plains WTP,Wastewater,39.904167,-89.76,Pleasant Plains,IL,Village of Pleasant Plains,,,,Collection: Separate Sewers
2883822,48007039067,4,Imperial Valley WWTP,Wastewater,29.92777,-95.39374,Houston,TX,Houston,Harris,12040104,Buffalo-San Jacinto,Collection: Separate Sewers
1238827,06005360001,0.33,Woodville WWTF,Wastewater,36.3518803,-119.3521046,Tulare,CA,Woodville Public Utility District,Tulare,18030007,Upper Kaweah,Treatment Plant
2805199,12000266001,0.3,Umatilla WWTF,Wastewater,28.931407,-81.66761,Umatilla,FL,Umatilla,Lake,3080102,Oklawaha,Treatment Plant
3065928,22001460002,0.35,WOODWORTH WWTP,Wastewater,31.1562,-92.499,Woodworth,LA,VILLAGE OF WOODWORTH,,,,Treatment Plant
1220998,36006084001,0.049,Remsen (V) STP & Collection System,Wastewater,43.325634,-75.185916,Remsen,NY,"Barton & Loguidice, D.P.C.",Oneida,2020004,Mohawk,Collection: Separate Sewers
1081050,39002912001,0.075,Galena WWTP & Sewer System,Wastewater,40.2203,-82.8775,Galena,OH,Village of Galena,,,,Collection: Separate Sewers
1142542,23000103001,0.2,SEARSPORT WWTF,Wastewater,44.45617,-68.90884,Searsport,ME,"SEARSPORT, TOWN OF",,,,Collection: Separate Sewers
2848700,17001017001,0.5,Johnsburg WWTP,Wastewater,42.3733,-88.2695,Johnsburg,IL,"JOHNSBURG STP, VILLAGE OF",,,,Treatment Plant
3056748,48007002002,0.25,Brushy Bayou WWTP,Wastewater,29.165953,-95.434799,Angleton,TX,ANGLETON,,,,Collection: Separate Sewers
3080595,37008308001,0.986,GIBSON WWTP,Wastewater,34.761,-79.6038,Gibson,NC,"Gibson, Town of",,,,Treatment Plant
3126030,48071265001,0.9,Via Ranch WWTP,Wastewater,29.713107,-95.749738,Houston,TX,GRAND LAKES MUD #4,,,,Treatment Plant
3133788,36003008002,0.5,NYSDOC - Green Haven Corr.Fac.STP,Wastewater,41.5872,-73.7294,Stormville,NY,NYS Dept. of Corrections,,,,Treatment Plant
2924743,18006019001,0.1,"Bear, High, Wolf Lake RSD",Wastewater,41.3192,-85.5098,Albion,IN,Bear High Wolf Lake RSD,Noble,5120101,Upper Wabash,Treatment Plant
2948926,06009065001,0.042,Skyline Ranch Country Club WWTF,Wastewater,33.2019,-116.9675,Valley Center,CA,Valley Center Municipal Water District,,,,Treatment Plant
3128028,02000500036,0.002,Brevig Mission Lagoon,Wastewater,65.23543,-166.343994,Brevig Mission,AK,"Brevig Mission, City of",,,,Treatment Plant
3347990,31002125001,0.006,ROYAL WWTP,Wastewater,42.3319,-98.1186,Royal,NE,"ROYAL, VILLAGE OF",,,,Treatment Plant
3500152,08209000002,0.175,Cucharas SWD,Wastewater,37.394886,-105.089041,La Veta,CO,Cucharas WSD,Huerfano,11020006,Huerfano,Collection: Combined Sewers
3505100,54001604001,0.04,HARDY CO PSD - BAKER WWTP,Wastewater,39.040035,-78.74413,Baker,WV,HARDY CO PSD,,,,Collection: Separate Sewers
3511976,48008029002,8,San Marcos Southeast WWTP,Wastewater,29.891,-97.946,San Marcos,TX,CITY OF SAN MARCOS,,,,Treatment Plant
3513356,16002001021,0.135,Challis Cyprus Lagoon System,Wastewater,44.4941,-114.2015,Challis,ID,City of Challis,,,,Treatment Plant
3514536,55002180002,0.02,Ho-Chunk Blue Wing WWTP,Wastewater,44.0344,-90.4239,Tomah,WI,Ho-Chunk Nation,,,,Collection: Separate Sewers
3524857,18120000003,5.72,TriCo RSD,Wastewater,39.9407,-86.2643,Zionsville,IN,TriCo Regional Sewer Utility,Boone,5120201,Upper White,Collection: Separate Sewers
3525119,18120000042,0.792,Twin Lakes RSD - Big Monon Bay,Wastewater,40.8382,-86.788,Monticello,IN,TWIN LAKES RSD/BIG MONON BAY,,,,Treatment Plant
1216397,02000200001,0.002,Shageluk Lagoon,Wastewater,62.657635,-159.533179,Shageluk,AK,"Shageluk, City of",,,,Treatment Plant
1216486,02000400001,0.001,Tetlin Lagoon,Wastewater,63.138062,-142.518275,Tok,AK,Tetlin Tribal Council,,,,Treatment Plant
1220833,36005018001,0.35,Schroon (T) WPCP & San Sewers,Wastewater,43.83269,-73.767715,Schroon Lake,NY,Schroon (T),Essex,2020001,Upper Hudson,Collection: Pump Stations
1220995,36006082001,0.09,Oriskany Falls (V) STP and Sewers,Wastewater,42.9374,-75.4556,Oriskany Falls,NY,ORISKANY FALLS (V),Oneida,2020004,Mohawk,Treatment Plant
1145910,31001125001,0.025,HARDY WWTP,Wastewater,40.0075,-97.9317,Hardy,NE,"HARDY, VILLAGE OF",,,,Collection: Separate Sewers
1123469,19000019001,0.06,ALTA VISTA WWTP,Wastewater,43.1911,-92.4164,Alta Vista,IA,"ALTA VISTA, CITY OF",,,,Treatment Plant
3329090,31000005001,0.01,ABIE WWTP,Wastewater,41.3333,-96.95,Abie,NE,"ABIE, VILLAGE OF",Butler,10200201,Lower Platte-Shell,Treatment Plant
3383290,39000061003,0.022,Washington Co Deerfield Estates WWTP and Sewers,Wastewater,39.4158,-81.4539,Marietta,OH,WASHINGTON CO COMMISSIONERS,,,,Treatment Plant
3411873,09002004002,0.3,Quinebaug Fish Hatchery,Wastewater,41.7317,-71.92,Plainfield,CT,State of Connecticut,,,,Collection: Separate Sewers
3500195,08209000043,0.125,"Manzanola, Town of",Wastewater,38.107153,-103.86957,Manzanola,CO,"Manzanola, Town of",Otero,11020005,Upper Arkansas-Lake Meredith,Treatment Plant
3504240,54001207002,0.01,MNTN TOP PSD - GORMANIA WWTP,Wastewater,39.2745,-79.3626,Gormania,WV,MOUNTAIN TOP PSD,Grant,2070002,North Branch Potomac,Collection: Pump Stations
3513796,48001078001,0.85,Caddo Basin SUD,Wastewater,33.0789,-96.1812,Greenville,TX,Caddo Basin SUD,,,,Treatment Plant
3513956,48001056001,0.03,Saragosa,Wastewater,31.4334,-103.4528,Pecos,TX,Saragosa,,,,Collection: Separate Sewers
3514956,39010195001,0.011,Carroll County Home Golden Age Retreat WWTP,Wastewater,40.615,-81.0674,Carrollton,OH,CARROLL COUNTY HOME,,,,Collection: Separate Sewers
3522264,06007770001,1,Hi Desert WWRF,Wastewater,34.1238589,-116.4180866,Yucca Valley,CA,Hi-Desert Water District,San Bernardino,18100100,Southern Mojave,Collection: Separate Sewers
3524576,39000161023,0.033,Columbiana Co County Home Rd WWTP,Wastewater,40.778344,-80.827946,Lisbon,OH,Columbiana County Sanitary Engineer,,,,Treatment Plant
3537556,24000090034,0.05,Victor Cullen WWTP,Wastewater,39.705321,-77.459557,Sabillasville,MD,MARYLAND ENVIRON SERVICE,,,,Treatment Plant
3540437,35201200036,0.5,"Clayton, Town of",Wastewater,36.4497,-103.1808,Clayton,NM,"Clayton, Town of",Union,11090103,Rita Blanca,Collection: Separate Sewers
1065730,48007012005,2,Southwest Environmental Center,Wastewater,29.5463,-95.313,Pearland,TX,City of Pearland,,,,Treatment Plant
3528216,53002012044,0.38,Grand Mound WWTP,Wastewater,46.79371206,-123.0256857,Rochester,WA,Thurston County Public Works,Thurston,17100103,Upper Chehalis,Treatment Plant
3534336,48004354019,0.25,North Texas MWD - Bear Creek,Wastewater,33.013023,-96.448663,Lavon,TX,NORTH TEXAS MWD,,,,Treatment Plant
411191,48002018002,2,New Lamesa WWTP,Wastewater,32.737906,-101.933556,Lamesa,TX,LAMESA,,,,Treatment Plant
1066469,10000020001,2,SEAFORD STP,Wastewater,38.6345,-75.6171,Seaford,DE,CITY OF SEAFORD,,,,Treatment Plant
1067117,08000329001,0.003,TWO BUTTES WWTF,Wastewater,37.56165117,-102.3967761,Two Buttes,CO,"GMS, Inc. Consulting Engineers",Baca,11040005,Bear,Collection: Interceptor Sewers
1069436,04001302001,4.5,Buckeye Central Beloat Wastewater Plant,Wastewater,33.359249,-112.582633,Buckeye,AZ,"Buckeye, Town of",Maricopa,15070101,Lower Gila-Painted Rock Reservoir,Treatment Plant
1067150,08000405001,0.02,MONTROSE/CASIAS LAVATO,Wastewater,38.5103,-107.9217,Montrose,CO,"MONTROSE, CITY OF",,,,Collection: Separate Sewers
1067174,08000500036,0.01,Spring Creek Estates,Wastewater,38.45433721,-107.8588288,Montrose,CO,Montrose County,,,,Collection: Separate Sewers
1067198,08000500062,0.64,Center Sanitation District,Wastewater,37.75025,-106.09905,Center,CO,Center Sanitation District,Saguache,13010003,San Luis,Collection: Separate Sewers
1069706,12000264003,0.3,St. Johns River Utility WWTF,Wastewater,29.1547,-81.5764,Astor,FL,St. Johns River Utility,,,,Treatment Plant
1078267,12000119001,1,MONTICELLO WWTP,Wastewater,30.553096,-83.876238,Monticello,FL,Monticello,Jefferson,3110103,Aucilla,Treatment Plant
1100957,33000067001,0.05,Newbury WWTF,Wastewater,43.3665,-72.0389,Newbury,NH,Board of Selectmen,,,,Collection: Separate Sewers
3383233,39000061002,0.033,Washington Co Stacy Meadowcrest Subdivision WWTP and Sewers,Wastewater,39.4158,-81.4539,Belpre,OH,Washington County Commissioners,,,,Treatment Plant
3385433,54000208012,0.25,BERK CO PSSD - JORDAN RUN WWTP,Wastewater,39.482412,-77.956597,Martinsburg,WV,BERKELEY CO. PSSD,,,,Treatment Plant
3500383,36008052101,0.05,Naples (V) STP & San Sewers,Wastewater,42.618802,-77.3966,Naples,NY,Village of Naples,Ontario,4140201,Seneca,Collection: Pump Stations
3507542,72000002011,0.19,Unibon WWTP,Wastewater,18.332728,-66.373461,Morovis,PR,PRASA,Morovis,21010002,Cibuco-Guajataca,Treatment Plant
3513717,48005157002,0.95,Cash SUD - Caddo Creek WWTP,Wastewater,33.0017,-96.1329,Greenville,TX,Cash SUD,,,,Treatment Plant
3516277,39000072023,0.009,Highland Co Lakeside Estates WWTP,Wastewater,39.2827,-83.4148,Greenfield,OH,Highland County Commissioners,Highland,5060003,Paint,Biosolids Handling Facility
3521596,39008072011,0.002,New Franklin WWTP and Collection System,Wastewater,40.952387,-81.567308,Akron,OH,Summit County Dept of Sanitary Sewer Services,Summit,5040001,Tuscarawas,Treatment Plant
3524860,18120000005,0.04,East Enterprise RSD,Wastewater,38.8968,-84.9783,Bennington,IN,EAST ENTERPRISE RSD,,,,Treatment Plant
1146013,31001892001,0.027,CHAMBERS WWTP,Wastewater,42.2084,-98.7391,Chambers,NE,"CHAMBERS, VILLAGE OF",,,,Collection: Separate Sewers
1153811,37009802001,0.24,ELM CITY WWTP,Wastewater,35.8221,-77.8595,Elm City,NC,"ELM CITY, TOWN OF",Wilson,3020103,Lower Tar,Collection: Separate Sewers
1094737,54000505001,0.025,BROOKE CO PSD - BEECH BOTTOM WWTP,Wastewater,40.2267,-80.6581,Beech Bottom,WV,BROOKE CNTY PSD,Brooke,5030106,Upper Ohio-Wheeling,Collection: Pump Stations
1238813,06003035001,0.2,SAN MIGUEL STP,Wastewater,35.7553,-120.6958,San Miguel,CA,SAN MIGUEL CSD,,,,Collection: Separate Sewers
2868502,36005179001,0.007,Putnam (T) STP and Sewers,Wastewater,43.749,-73.457,Putnam Station,NY,"PUTNAM, TOWN OF",,,,Collection: Separate Sewers
2883840,48007039102,5,Northbelt Regional WWTP,Wastewater,29.929404,-95.283013,Humble,TX,Houston,Harris,12040104,Buffalo-San Jacinto,Collection: Separate Sewers
3105109,02000500028,0.012,Shishmaref LagoonS,Wastewater,66.258068,-166.060731,Shishmaref,AK,City of Shishmaref,,,,Collection: Separate Sewers
3201028,28000327502,2,Desoto County Reg. Utility Auth. - Johnson Creek POTW,Wastewater,34.9192,-90.1719,Walls,MS,DESOTO CO REG UTILITY AUTH,DeSoto,8030206,Upper Yazoo,Treatment Plant
1232756,17007316001,0.1,"FRANKLIN, Village of",Wastewater,39.6226,-90.0344,Franklin,IL,"FRANKLIN, VILLAGE OF",,,,Collection: Separate Sewers
1130498,20001102001,1.3,ABILENE WWTP,Wastewater,37.952912,-100.83076,Abilene,KS,"ABILENE, CITY OF",,,,Treatment Plant
1120145,18000227001,1.5,HUNTERTOWN WWTP,Wastewater,41.225409,-85.169449,Huntertown,IN,"HUNTERTOWN, TOWN OF",Allen,4100003,St. Joseph,Treatment Plant
1124154,19000806001,0.023,SOUTH ENGLISH WWTP,Wastewater,41.452956,-92.087917,South English,IA,"SOUTH ENGLISH, CITY OF",,,,Treatment Plant
1124170,19000825001,0.022,STOUT WWTP,Wastewater,42.5039,-92.6842,Stout,IA,"STOUT, CITY OF",,,,Treatment Plant
1192716,51000138001,2.2,BLACKSTONE TREATMENT WORK,Wastewater,37.07953,-77.99797,Blackstone,VA,Town of Blackstone,Nottoway,3010201,Nottoway,Collection: Separate Sewers
1104809,02000196001,0.03,Wainwright WWTP,Wastewater,70.643714,-160.021716,Wainwright,AK,North Slope Borough,,,,Collection: Pump Stations
3536076,30300299001,0.01,Craig County Water and Sewer District,Wastewater,47.074272,-111.964588,Wolf Creek,MT,Craig County Water and Sewer District,,,,Collection: Separate Sewers
3542737,21000019000,0.32,MSD -Bullitt County Sanitation District - Hillview #2,Wastewater,38.079306,-85.683806,Hillview,KY,Louisville Jefferson County MSD,Bullitt,5140102,Salt,Treatment Plant
374154,53320000001,2,Martin Way Reclaimed Water Plant,Wastewater,47.0494,-122.8019,Lacey,WA,LOTT Clean Water Alliance,Thurston,17110016,Deschutes,Collection: Pump Stations
1130206,20000219001,0.02,NARKA WWTP,Wastewater,39.9549,-97.4299,Narka,KS,"NARKA, CITY OF",,,,Collection: Separate Sewers
1130213,20000303001,0.04,COPELAND WWTP,Wastewater,37.5443,-100.6213,Copeland,KS,"COPELAND, CITY OF",,,,Treatment Plant
1130569,20001281001,0.017,ZURICH WWTP,Wastewater,39.2248,-99.4364,Plainville,KS,"ZURICH, CITY OF",,,,Collection: Separate Sewers
1104828,02000367001,0.02,Minto Lagoon,Wastewater,65.156106,-149.337716,Minto,AK,Minto IRL Council,,,,Treatment Plant
1105546,05000758001,0.018,Letona WWTP,Wastewater,35.36558,-91.82871,Letona,AR,Letona,White,11010014,Little Red,Collection: Separate Sewers
1133895,29003039001,0.06,Butterfield WWTF,Wastewater,36.748417,-93.908389,Butterfield,MO,City of Butterfield,Barry,11010002,James,Collection: Separate Sewers
1180883,53000982004,0.048,SOUTH PRAIRIE STP,Wastewater,47.1363,-122.1019,South Prairie,WA,SOUTH PRAIRIE TOWN OF,,,,Collection: Separate Sewers
1181099,53002633001,0.32,Belfair Wastewater & Water Reclaim,Wastewater,47.464684,-122.809036,Belfair,WA,MASON COUNTY,Kitsap,17110018,Hood Canal,Collection: Separate Sewers
1170401,49000046001,0.47,BLANDING,Wastewater,37.6242,-109.4775,Blanding,UT,BLANDING CITY,San Juan,14010005,Colorado Headwaters-Plateau,Treatment Plant
420616,48000017010,0.525,Lake Pointe WWTP,Wastewater,30.2903,-97.97,Austin,TX,LOWER COLORADO RA,,,,Collection: Separate Sewers
3476957,29004104001,0.03,Halfway WWTP,Wastewater,37.617835,-93.242331,Half Way,MO,Village of Halfway,,,,Treatment Plant
3500189,08209000037,0.05,"Fleming, Town of",Wastewater,40.6775,-102.8332,Fleming,CO,"Fleming, Town of",Logan,10250005,Frenchman,Treatment Plant
3514036,35200900301,0.75,"Bloomfield, City of",Wastewater,36.7197,-107.9791,Bloomfield,NM,"Bloomfield, City of",San Juan,14080101,Upper San Juan,Collection: Separate Sewers
3518997,39004263002,2,Lancaster Upper Hocking WWTP,Wastewater,39.741368,-82.661334,Lancaster,OH,City of Lancaster,Fairfield,5030204,Hocking,Treatment Plant
3532796,13000999005,0.41,Oconee County Rocky Branch WPCP/LAS,Wastewater,33.884553,-83.521013,Watkinsville,GA,Oconee County,,,,Treatment Plant
1153432,37004404001,1,MAGGIE VALLEY S.D. WWTP,Wastewater,35.599,-83.0065,Maggie Valley,NC,MAGGIE VALLEY S.D.,Haywood,6010106,Pigeon,Treatment Plant
1164414,41000179001,0.18,JOSEPH STP,Wastewater,45.3572,-117.2286,Joseph,OR,"JOSEPH, CITY OF",Wallowa,17060105,Wallowa,Treatment Plant
1168295,22003013001,0.025,REEVES LAGOON,Wastewater,30.4798,-93.0884,Reeves,LA,"REEVES, VILLAGE OF",,,,Treatment Plant
1170531,49000189001,0.098,CLEVELAND,Wastewater,39.3489,-110.8508,Cleveland,UT,CASTLE VALLEY SPECIAL SERVICE DISTRICT,Emery,14030005,Upper Colorado-Kane Springs,Collection: Separate Sewers
1172593,40000215001,0.214,CACHE WWT,Wastewater,34.6209,-98.6329,Cache,OK,"CACHE, TOWN OF",,,,Collection: Separate Sewers
1172659,40000391002,0.05,LEXINGTON PRISON WWT,Wastewater,35.0328,-97.2419,Lexington,OK,"OKLA. DEPT. OF CORRECTIONS, S-20618",,,,Collection: Separate Sewers
3538698,24000300029,0.3,Industrial Park WWTP,Wastewater,38.514,-76.6425,Prince Frederick,MD,CALVERT CO SAN. DIST.,,,,Collection: Pump Stations
3539216,12000092101,0.5,BCUD / Port St. John WWTP,Wastewater,28.48,-80.7822,Cocoa,FL,Brevard County,Brevard,3080202,Cape Canaveral,Treatment Plant
425905,27044000211,0.396,EAST GULL LAKE WWTF,Wastewater,46.42158222,-94.34834508,Pillager,MN,"East Gull Lake, City of",Cass,7010106,Crow Wing,Collection: Separate Sewers
428136,48020780001,0.46,Otis Goldman WWTP,Wastewater,27.217572,-98.17503,Falfurrias,TX,Brooks County,Brooks,12110206,Palo Blanco,Treatment Plant
2885519,48007039094,3.5,Park Ten MUD WWTP,Wastewater,29.789312,-95.669279,Houston,TX,Houston,Harris,12040104,Buffalo-San Jacinto,Treatment Plant
2948382,48004097001,0.1,Rio Vista WWTP,Wastewater,32.2383,-97.3784,Rio Vista,TX,CITY OF RIO VISTA,,,,Collection: Separate Sewers
2973162,37003621001,2,CHERRYVILLE WWTP,Wastewater,35.4128,-81.3681,Cherryville,NC,City of Cherryville,,,,Collection: Separate Sewers
3063188,37003005001,0.193,BERMUDA RUN WWTP,Wastewater,36.0055,-80.4379,Advance,NC,Bermuda Run WWTP,,,,Treatment Plant
3119541,48001018002,1.69,Central WWTP - Cinco MUD #1,Wastewater,29.728,-95.761611,Katy,TX,CINCO MUD #1,,,,Treatment Plant
3189368,22009079034,0.03,Whispering Pines WWTP,Wastewater,31.3493,-92.3335,Alexandria,LA,RAPIDES PH SEWAGE DISTRICT NO.2,Rapides,8040301,Lower Red,Collection: Pump Stations
3194632,39004208008,0.02,Lake Co Sunshine Acres WWTP,Wastewater,41.6618,-81.1378,Painesville,OH,City of Painesville,,,,Treatment Plant
3418635,08000097201,0.15,Cheyenne Mountain Zoo,Wastewater,38.77064432,-104.85208,Colorado Springs,CO,Cheyenne Mountain Zoo,,,,Treatment Plant
1139822,21000531001,0.1,PCUC - HAROLD STP,Wastewater,37.557639,-82.633861,Betsy Layne,KY,PCUC HAROLD STP,,,,Treatment Plant
1159266,30000239001,0.02,ST. MARIE - NO VALLEY CO W&S DIST,Wastewater,48.3553,-106.5721,Saint Marie,MT,NO VALLEY CO W&S DIST,,,,Collection: Separate Sewers
1160182,28000045001,0.7,BALDWYN POTW,Wastewater,34.501662,-88.612237,Baldwyn,MS,"BALDWYN, TOWN OF",Lee,3160101,Upper Tombigbee,Treatment Plant
1114118,17001911001,0.08,CISNE STP,Wastewater,38.514,-88.4362,Cisne,IL,"CISNE, VILLAGE OF",,,,Treatment Plant
1192578,51000002001,8.1,BLUEFIELD Westside WWTP,Wastewater,37.261,-81.2818,Bluefield,VA,Bluefield Westside WWTP,,,,Treatment Plant
1109620,13000797001,0.3,Senoia LAS,Wastewater,33.301247,-84.564428,Senoia,GA,Senoia,,,,Collection: Separate Sewers
1113429,17000153001,0.5,ROCKDALE STP,Wastewater,41.5026,-88.1144,Rockdale,IL,"ROCKDALE STP, VILLAGE OF",,,,Treatment Plant
1067125,08000338002,0.05,BACA GRANDE CASITA PARK,Wastewater,37.991289,-105.684357,Crestone,CO,"CRESTONE, TOWN OF",,,,Collection: Separate Sewers
1143952,66000001005,0.19,INARAJAN DISTRICT WWTF,Wastewater,13.2811,144.757,Guam,GU,Guam Waterworks Authority,Guam,99000001,Guam,Treatment Plant
1123517,19000077001,0.018,BERNARD STP,Wastewater,42.3131,-90.8309,Bernard,IA,"BERNARD      ,TOWNOF",,,,Collection: Separate Sewers
1142533,23000094001,0.09,Northport Village Corp.(akaBAYSIDE),Wastewater,44.3806,-68.9672,Lincolnville,ME,NORTHPORT VILLAGE CORPORATION,Waldo,1050002,Maine Coastal,Collection: Separate Sewers
1144626,32000004002,0.03,PARADISE VALLEY SEWER DISTRIC,Wastewater,41.493507,-117.5345736,Paradise Valley,NV,PARADISE VALLEY SEWER DISTRICT,,,,Treatment Plant
1145050,35000038001,0.12,HAGERMAN STAB POND,Wastewater,33.1283,-104.3141,Hagerman,NM,"HAGERMAN, TOWN OF",Chaves,13060007,Upper Pecos-Long Arroyo,Collection: Separate Sewers
1182833,48000150001,0.07,Matador WWTP,Wastewater,34.015459,-100.817327,Matador,TX,MATADOR,,,,Collection: Separate Sewers
482650,39006553002,0.015,Perry Co Moore's Junction Area,Wastewater,39.711672,-82.20555,New Lexington,OH,Perry County Commissioners,,,,Collection: Separate Sewers
1069374,04000703001,2.8,Green Valley American Gulch Water Reclamation Facility (Payson),Wastewater,34.235311,-111.365726,Payson,AZ,Northern Gila County Sanitary District,Gila,15060203,Lower Verde,Treatment Plant
1078250,12000104004,1.5,GOLDEN GATE - FGUA,Wastewater,26.1706,-81.7048,Longwood,FL,Florida Govermental Utility Authority,,,,Treatment Plant
1172717,40000481001,0.05,QUARTZ MT WWT,Wastewater,34.877,-99.3038,Lone Wolf,OK,QUARTZ MT STATE LODGE,,,,Collection: Separate Sewers
1172870,40000789001,1.3,GUYMON UA NORTH WWT,Wastewater,36.686359,-101.520136,Guymon,OK,GUYMON UTILITY AUTHORITY,,,,Collection: Separate Sewers
1146015,31001895001,0.02,INMAN WWTP,Wastewater,42.3792,-98.525,Inman,NE,"INMAN, VILLAGE OF",,,,Treatment Plant
1148318,27005002001,0.06,AUDOBON WWTP,Wastewater,46.86690084,-95.9961416,Audubon,MN,"AUDOBON, CITY OF",,,,Collection: Separate Sewers
1207008,55009943001,0.085,LAND O'LAKES SD #1 STP,Wastewater,46.1599,-89.2177,Land O Lakes,WI,LAND O LAKES SANITARY DISTRICT,,,,Treatment Plant
1216412,02000257001,0.06,Pilot Station Lagoon,Wastewater,61.938057,-162.886573,Pilot Station,AK,"PILOT STATION, CITY OF",,,,Collection: Pump Stations
3500842,29002516001,0.024,Plato WWTP,Wastewater,37.5031,-92.2208,Plato,MO,Village of Plato,,,,Treatment Plant
3507541,72000002010,0.98,Vega Alta WWTP,Wastewater,18.4274,-66.3404,Vega Alta,PR,PRASA VEGA ALTA WWTP,Vega Alta,21010002,Cibuco-Guajataca,Treatment Plant
3509918,51000001000,3.5,Lower Jackson River Regional,Wastewater,37.7963,-79.7775,Iron Gate,VA,Alleghany County,,,,Treatment Plant
3513156,16002001020,0.045,Grand View Sewage System,Wastewater,42.9987,-116.0985,Grand View,ID,"Grand View, City of",Owyhee,17050103,Middle Snake-Succor,Collection: Separate Sewers
3514056,35200900302,1,Village of Bosque Farms,Wastewater,34.8534,-106.706,Bosque Farms,NM,"Bosque Farms, Village of",Valencia,13020203,Rio Grande-Albuquerque,Collection: Separate Sewers
3515737,54000204001,0.025,BERK CO PSSD - FOREST HGTS I WWTP,Wastewater,39.3853,-77.975,Inwood,WV,BERKELEY COUNTY PSSD,,,,Treatment Plant
3521117,51900000001,0.099,Town of Boyce,Wastewater,39.0911,-78.0578,Boyce,VA,Clarke County Sanitary Authority,Clarke,2070007,Shenandoah,Collection: Separate Sewers
385454,39000114004,0.3,Madison Co SD #2 Choctaw Lake WWTP,Wastewater,39.9483,-83.4918,London,OH,Madison County Engineer,,,,Treatment Plant
1123502,19000056001,0.006,BALLTOWN SEPTIC TANKS,Wastewater,42.6389,-90.8722,Sherrill,IA,"BALLTOWN      ,TOWNOF",Dubuque,7060003,Grant-Little Maquoketa,Treatment Plant
1145916,31001162001,0.03,LITCHFIELD WWTP,Wastewater,41.157558,-99.15247,Litchfield,NE,"LITCHFIELD, VILLAGE OF",Sherman,10210003,Lower Middle Loup,Collection: Separate Sewers
1146031,31002075001,0.01,REYNOLDS WWTP,Wastewater,40.0628,-97.3631,Reynolds,NE,"REYNOLDS, VILLAGE OF",,,,Treatment Plant
1172586,40000201002,0.038,MANNFORD PWA EAST WWT,Wastewater,36.1148,-96.3278,Mannford,OK,MANNFORD PUBLIC WORKS AUTHORITY,,,,Collection: Separate Sewers
1172651,40000376001,0.1,FORT TOWSON WWT,Wastewater,34.0167,-95.2733,Fort Towson,OK,"FT. TOWSON, TOWN OF",Choctaw,11140105,Kiamichi,Treatment Plant
1172702,40000458001,0.06,ALEX WWT,Wastewater,34.9159,-97.7711,Alex,OK,"ALEX, TOWN OF",Grady,11130303,Middle Washita,Treatment Plant
1216428,02000293001,0.075,Mountain Village Lagoon,Wastewater,62.093018,-163.75901,Mountain Village,AK,"MOUNTAIN VILLAGE, CITY OF",,,,Treatment Plant
1220356,36003020003,0.06,Poughkeepsie(T)C'try Club STP,Wastewater,42.32,-74.433,Poughkeepsie,NY,POUGHKEEPSIE (T),,,,Treatment Plant
1130582,20001313001,0.031,FORD WWTP,Wastewater,37.6438,-99.7495,Ford,KS,"FORD, CITY OF",,,,Collection: Separate Sewers
1175743,06005262001,0.02,BECKWOURTH WWTF,Wastewater,39.9367,-120.9467,Quincy,CA,BECKWOURTH CSA,Plumas,18020122,East Branch North Fork Feather,Collection: Separate Sewers
1182900,48001043001,0.06,Dell City WWTP,Wastewater,31.9267,-105.1906,Dell City,TX,DELL CITY,,,,Collection: Separate Sewers
410534,17000664002,4,McHenry South WWTP,Wastewater,42.325,-88.256,Mchenry,IL,City of McHenry,McHenry,7120006,Upper Fox,Treatment Plant
422338,27044000112,0.052,CRANE LAKE WWTP,Wastewater,48.25566577,-92.4806036,Crane Lake,MN,Crane Lake Water & Sanitary District,,,,Treatment Plant
493901,35000000018,0.167,"TAOS SKI VALLEY, VILLAGE OF",Wastewater,36.5966,-105.4544,Taos Ski Valley,NM,"TAOS SKI VALLEY, VILLAGE OF",Taos,13020101,Upper Rio Grande,Collection: Separate Sewers
408705,40000618001,0.01,HANNA PWA WWT,Wastewater,35.2101,-95.8852,Hanna,OK,HANNA PUBLIC WORKS AUTHORITY,,,,Collection: Separate Sewers
1183469,48004216001,0.207,Kerens WWTP,Wastewater,32.1168,-96.2319,Kerens,TX,CITY OF KERENS,,,,Collection: Separate Sewers
